,ssdn_lo,ssdn_hi,ssdn_detection_lo,ssdn_detection_hi,ssdn_notification_lo,ssdn_notification_hi,ssdn_computation_lo,ssdn_computation_hi,ssdn_transference_lo,ssdn_transference_hi,ssdn_installation_lo,ssdn_installation_hi,ssdn_update_lo,ssdn_update_hi,pcsdn_lo,pcsdn_hi,pcsdn_detection_lo,pcsdn_detection_hi,pcsdn_notification_lo,pcsdn_notification_hi,pcsdn_computation_lo,pcsdn_computation_hi,pcsdn_transference_lo,pcsdn_transference_hi,pcsdn_installation_lo,pcsdn_installation_hi,pcsdn_update_lo,pcsdn_update_hi,felix_lo,felix_hi,felix_detection_lo,felix_detection_hi,felix_coordination_lo,felix_coordination_hi
130,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
160,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
190,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
220,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
250,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
280,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
310,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
11,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
41,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
71,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
101,426684000,426784000,1000000,1000000,0,100000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281100000,281200000,1000000,1000000,0,100000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
131,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
161,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
191,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
221,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
251,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
281,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
311,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
12,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
42,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
72,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
102,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
132,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
162,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
192,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
222,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
252,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
282,456734000,1476022000,1000000,1000000,0,200000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,311150000,311350000,1000000,1000000,0,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1150020,1000000,1000000,10,150020
312,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
13,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
43,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
73,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
103,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
133,426684000,426784000,1000000,1000000,0,100000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281100000,281200000,1000000,1000000,0,100000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
163,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
193,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
223,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
253,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
283,456884000,1476122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,311300000,311450000,1000000,1000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1150020,1000000,1000000,10,150020
313,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
14,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
44,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
74,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
104,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
134,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
164,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
194,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
224,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
254,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
284,456884000,1476122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,311300000,311450000,1000000,1000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1150020,1000000,1000000,10,150020
314,456734000,1476022000,1000000,1000000,0,200000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,311150000,311350000,1000000,1000000,0,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1150020,1000000,1000000,10,150020
15,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
45,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
75,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
105,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
135,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
165,426684000,426784000,1000000,1000000,0,100000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281100000,281200000,1000000,1000000,0,100000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
195,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
225,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
255,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
285,456884000,1476122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,311300000,311450000,1000000,1000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1150020,1000000,1000000,10,150020
315,456884000,1476122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,311300000,311450000,1000000,1000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1150020,1000000,1000000,10,150020
16,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
46,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
76,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
106,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
136,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
166,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
196,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
226,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
256,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
286,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
316,456884000,1476122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,311300000,311450000,1000000,1000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1150020,1000000,1000000,10,150020
17,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
47,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
77,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
107,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
137,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
167,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
197,426684000,426784000,1000000,1000000,0,100000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281100000,281200000,1000000,1000000,0,100000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
227,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
257,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
287,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
317,456884000,1476122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,311300000,311450000,1000000,1000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1150020,1000000,1000000,10,150020
18,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
48,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
78,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
108,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
138,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
168,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
198,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
228,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
258,456734000,1476022000,1000000,1000000,0,200000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,311150000,311350000,1000000,1000000,0,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1150020,1000000,1000000,10,150020
288,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
318,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
19,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
49,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
79,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
109,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
139,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
169,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
199,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
229,426684000,426784000,1000000,1000000,0,100000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281100000,281200000,1000000,1000000,0,100000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
259,456884000,1476122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,311300000,311450000,1000000,1000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1150020,1000000,1000000,10,150020
289,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
319,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
20,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
50,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
80,456884000,456934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311300000,311350000,1000000,1000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
110,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
140,426984000,427084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,281400000,281500000,1000000,1000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,1000010,1100010,1000000,1000000,10,100010
170,456834000,456884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,311250000,311300000,1000000,1000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,1000010,1250030,1000000,1000000,10,250030
200,426784000,426884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,281200000,281300000,1000000,1000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,1000010,1100010,1000000,1000000,10,100010
